Latitude, Longitude, Depth (km), Magnitude, Origin-time (UTC)
-43.4581, 170.362, 4.00111, 0.0, 2015-01-07T21:41:33.520300Z
-43.472, 170.381, 11.4301, 0.0, 2015-01-08T03:08:19.155700Z
-43.1966, 171.075, 21.657400000000003, 0.0, 2015-01-08T12:25:42.109400Z
-43.5055, 170.25, 11.0022, 0.0, 2015-01-08T14:04:01.309390Z
-43.5976, 170.029, 5.99551, 0.0, 2015-01-08T22:22:38.325400Z
-44.0203, 170.046, 19.9874, 0.0, 2015-01-08T22:30:02.601940Z
-43.6725, 169.979, 5.00176, 0.0, 2015-01-09T08:38:13.225900Z
-43.1535, 171.127, 5.00176, 0.0, 2015-01-09T13:05:56.260500Z
-43.6048, 170.09, 49.0822, 0.0, 2015-01-09T18:10:08.546350Z
-43.3456, 170.321, 1.0060499999999999, 0.0, 2015-01-10T20:43:37.142600Z
-43.2124, 171.182, 5.053520000000001, 0.0, 2015-01-11T07:38:00.225943Z
-43.1944, 171.091, 2.01016, 0.0, 2015-01-11T21:11:22.509200Z
-43.5806, 170.541, 13.0001, 0.0, 2015-01-12T12:09:32.521900Z
-43.2096, 171.1, 6.005859999999999, 0.0, 2015-01-13T03:06:55.031800Z
-43.1884, 171.047, 12.9966, 0.0, 2015-01-13T03:19:58.223200Z
-43.5972, 170.566, 13.9248, 0.0, 2015-01-13T15:42:02.709500Z
-43.8207, 170.106, 8.562700000000001, 0.0, 2015-01-14T06:21:18.628800Z
-43.2018, 171.016, 5.6642600000000005, 0.0, 2015-01-14T18:18:15.408700Z
-43.478, 170.337, 11.550799999999999, 0.0, 2015-01-15T09:37:35.243500Z
-43.1825, 171.136, 6.00068, 0.0, 2015-01-15T12:03:29.993200Z
-43.2126, 171.07, 22.016299999999998, 0.0, 2015-01-15T15:24:14.253400Z
-43.162, 170.726, 11.996, 0.0, 2015-01-16T15:22:11.464500Z
-44.3973, 170.146, 10.229299999999999, 0.0, 2015-01-16T19:55:55.192500Z
-43.6331, 170.527, 14.0387, 0.0, 2015-01-17T04:25:36.900600Z
-44.0029, 169.58, 20.9742, 0.0, 2015-01-17T20:51:06.707590Z
-43.8095, 169.654, -2.9991399999999997, 0.0, 2015-01-18T03:39:54.066200Z
-43.5142, 170.301, 1.08714, 0.0, 2015-01-18T13:17:45.066600Z
-43.5133, 170.281, 2.00153, 0.0, 2015-01-18T15:11:08.230550Z
-43.4928, 170.299, 2.18268, 0.0, 2015-01-18T17:57:11.719400Z
-43.4879, 170.54, 15.0048, 0.0, 2015-01-19T03:13:54.817200Z
-43.4828, 170.328, 11.561200000000001, 0.0, 2015-01-19T23:01:04.553860Z
-43.5104, 170.322, 2.9970100000000004, 0.0, 2015-01-19T23:01:30.081700Z
-43.4907, 170.343, 10.239600000000001, 0.0, 2015-01-20T05:09:48.412100Z
-43.4867, 170.109, 11.9994, 0.0, 2015-01-20T16:44:36.910600Z
-43.551, 170.442, 13.352, 0.0, 2015-01-20T19:17:27.804000Z
-43.2052, 170.669, 16.002, 0.0, 2015-01-20T21:06:02.404580Z
-43.6137, 170.126, 9.23555, 0.0, 2015-01-21T12:38:29.657400Z
-43.492, 170.322, 12.334100000000001, 0.0, 2015-01-22T08:49:09.294360Z
-43.9403, 168.766, 16.4264, 0.0, 2015-01-23T00:41:55.956100Z
-43.5062, 170.253, 1.9998, 0.0, 2015-01-23T03:41:18.539700Z
-43.3883, 170.811, 17.503, 0.0, 2015-01-23T19:38:19.764400Z
-43.4937, 170.297, 2.00153, 0.0, 2015-01-24T07:06:37.013900Z
-43.5005, 170.306, 3.0021799999999996, 0.0, 2015-01-24T07:35:07.861320Z
-43.5039, 170.309, 3.00046, 0.0, 2015-01-24T07:42:09.379140Z
-43.5812, 170.034, 8.00026, 0.0, 2015-01-24T10:26:54.517700Z
-43.4978, 170.311, 3.00046, 0.0, 2015-01-24T10:52:27.058000Z
-43.5108, 170.29, 3.00046, 0.0, 2015-01-24T13:02:10.221500Z
-43.4772, 170.326, 3.00046, 0.0, 2015-01-24T14:17:59.174500Z
-43.8691, 169.794, 4.99831, 0.0, 2015-01-24T18:20:39.121000Z
-43.1729, 171.058, 5.791930000000001, 0.0, 2015-01-25T00:53:54.136100Z
-43.1336, 170.832, 14.0111, 0.0, 2015-01-25T02:29:02.417940Z
-43.127, 170.835, 13.8247, 0.0, 2015-01-25T04:46:03.911250Z
-43.5488, 170.447, 13.1036, 0.0, 2015-01-25T13:28:07.273750Z
-43.3336, 170.916, 6.005859999999999, 0.0, 2015-01-25T17:07:09.759910Z
-43.6601, 170.003, 5.046609999999999, 0.0, 2015-01-27T12:19:40.558200Z
-44.3444, 169.382, 9.26315, 0.0, 2015-01-27T16:42:21.180200Z
-43.1675, 171.133, 23.348200000000002, 0.0, 2015-01-27T20:22:32.476300Z
-43.4711, 170.381, 12.31, 0.0, 2015-01-27T23:18:47.019800Z
-43.5366, 170.427, 13.0001, 0.0, 2015-01-28T04:51:53.835300Z
-43.2232, 171.08, 5.56419, 0.0, 2015-01-29T11:13:16.747600Z
-43.1727, 171.124, 28.178900000000002, 0.0, 2015-01-30T01:41:34.663800Z
-43.2108, 171.109, 6.30605, 0.0, 2015-01-30T01:47:38.254900Z
-43.4034, 170.7, 18.9971, 0.0, 2015-01-30T10:56:12.401900Z
-43.403, 170.659, 25.4116, 0.0, 2015-01-30T11:19:31.870000Z
-43.4886, 170.238, 3.00046, 0.0, 2015-01-30T13:15:41.386300Z
-43.2268, 171.173, 5.6746099999999995, 0.0, 2015-02-01T07:28:14.274900Z
-43.2339, 170.659, 13.3348, 0.0, 2015-02-01T10:52:17.627200Z
-43.5856, 170.048, 6.240489999999999, 0.0, 2015-02-01T15:24:24.744400Z
-43.0464, 170.668, 6.99271, 0.0, 2015-02-01T17:22:25.585600Z
-43.4766, 170.33, 3.00046, 0.0, 2015-02-02T02:03:40.314700Z
-43.5166, 170.641, 16.002, 0.0, 2015-02-02T07:49:13.005100Z
-43.1776, 171.089, 24.6594, 0.0, 2015-02-03T14:58:13.929100Z
-43.4746, 170.334, 11.123, 0.0, 2015-02-05T07:02:07.018380Z
-43.4422, 170.28, 3.00046, 0.0, 2015-02-05T12:18:26.160800Z
-43.4877, 170.199, 2.9970100000000004, 0.0, 2015-02-05T13:54:45.576900Z
-43.5388, 170.906, 10.0085, 0.0, 2015-02-05T16:46:11.197300Z
-43.5607, 170.352, 4.17708, 0.0, 2015-02-05T20:38:11.599500Z
-43.4094, 170.286, 9.61683, 0.0, 2015-02-06T16:03:17.926400Z
-43.1698, 170.896, 16.0055, 0.0, 2015-02-06T20:09:02.607680Z
-43.4894, 170.323, 3.00046, 0.0, 2015-02-08T09:53:10.360500Z
-43.5246, 170.447, 12.5791, 0.0, 2015-02-08T12:49:59.557800Z
-43.4534, 170.306, 3.00046, 0.0, 2015-02-08T17:10:49.867700Z
-43.4661, 170.309, 1.9998, 0.0, 2015-02-08T21:23:41.226600Z
-43.1985, 170.825, 15.8605, 0.0, 2015-02-10T12:40:30.372100Z
-43.5279, 170.28, 6.278449999999999, 0.0, 2015-02-11T00:24:20.370500Z
-43.3564, 170.77, 16.9923, 0.0, 2015-02-11T19:30:29.817800Z
-43.1987, 170.871, 9.62201, 0.0, 2015-02-12T05:43:46.125000Z
-43.5342, 170.188, 4.99831, 0.0, 2015-02-12T12:08:00.020451Z
-43.2077, 171.036, 13.0035, 0.0, 2015-02-13T08:45:00.141573Z
-43.4397, 170.519, 9.99811, 0.0, 2015-02-13T15:33:16.062900Z
-43.6071, 170.124, 8.00716, 0.0, 2015-02-13T17:38:52.171800Z
-43.5683, 170.581, 10.771, 0.0, 2015-02-13T19:11:03.525900Z
-43.5904, 170.551, 13.6212, 0.0, 2015-02-13T19:34:38.854900Z
-43.6673, 170.501, 6.9168, 0.0, 2015-02-13T19:36:31.455800Z
-43.5181, 170.237, 3.00046, 0.0, 2015-02-14T12:45:06.099960Z
-43.523, 170.495, 4.99831, 0.0, 2015-02-15T03:00:49.399100Z
-43.4987, 170.119, 3.0108099999999998, 0.0, 2015-02-16T10:49:57.008000Z
-43.17, 170.886, 16.0055, 0.0, 2015-02-16T13:34:21.492700Z
-43.5413, 170.134, 5.00176, 0.0, 2015-02-16T17:23:40.203300Z
-43.5399, 170.14, 5.36406, 0.0, 2015-02-16T17:52:35.853700Z
-43.535, 170.139, 5.056970000000001, 0.0, 2015-02-16T18:09:45.794700Z
-43.5307, 170.152, 9.08372, 0.0, 2015-02-16T20:38:46.416500Z
-43.5365, 170.139, 4.99486, 0.0, 2015-02-16T20:39:28.308300Z
-43.539, 170.157, 8.997459999999998, 0.0, 2015-02-16T20:39:45.916900Z
-43.5432, 170.099, 3.03841, 0.0, 2015-02-16T20:57:15.802700Z
-43.5267, 170.146, 5.99206, 0.0, 2015-02-16T20:57:40.804700Z
-43.5358, 170.136, 5.00176, 0.0, 2015-02-16T21:11:11.167700Z
-43.2329, 170.888, 10.1603, 0.0, 2015-02-17T00:30:28.088900Z
-43.5341, 170.137, 5.00176, 0.0, 2015-02-17T07:34:06.228750Z
-43.5405, 170.13, 5.00176, 0.0, 2015-02-17T08:22:34.417200Z
-43.5369, 170.149, 6.00241, 0.0, 2015-02-17T10:15:14.262000Z
-43.5377, 170.13, 5.00176, 0.0, 2015-02-17T21:07:46.949600Z
-43.5471, 170.147, 8.852540000000001, 0.0, 2015-02-17T21:14:38.575900Z
-43.539, 170.131, 5.00176, 0.0, 2015-02-17T21:17:39.265100Z
-43.5445, 170.144, 8.63171, 0.0, 2015-02-17T21:17:58.156500Z
-43.541, 170.162, 7.99336, 0.0, 2015-02-17T23:18:37.178100Z
-43.5419, 170.143, 4.99831, 0.0, 2015-02-17T23:59:44.438900Z
-43.5394, 170.105, 4.00111, 0.0, 2015-02-18T01:06:35.502300Z
-43.5367, 170.147, 5.822979999999999, 0.0, 2015-02-18T02:05:48.068200Z
-43.5176, 170.179, 2.7623699999999998, 0.0, 2015-02-18T02:39:21.334600Z
-43.5385, 170.135, 4.99831, 0.0, 2015-02-18T09:08:06.037220Z
-43.5347, 170.152, 9.22174, 0.0, 2015-02-18T11:59:19.364100Z
-43.533, 170.153, 5.00176, 0.0, 2015-02-18T12:08:07.041020Z
-43.5405, 170.136, 5.00176, 0.0, 2015-02-18T13:58:17.337000Z
-43.6243, 170.112, 6.59935, 0.0, 2015-02-18T20:43:45.422400Z
-43.5349, 170.134, 5.00176, 0.0, 2015-02-18T21:46:31.686700Z
-43.5189, 170.19, 3.00046, 0.0, 2015-02-18T22:31:34.904500Z
-43.5343, 170.147, 4.99831, 0.0, 2015-02-19T21:01:55.928400Z
-43.41, 170.529, 14.9945, 0.0, 2015-02-19T21:51:11.234000Z
-43.494, 170.177, 3.00046, 0.0, 2015-02-20T14:57:56.756200Z
-43.495, 170.105, 3.9907600000000003, 0.0, 2015-02-21T13:44:04.413540Z
-43.5415, 170.249, 4.98105, 0.0, 2015-02-21T17:31:04.035260Z
-43.3903, 170.683, 16.002, 0.0, 2015-02-21T23:53:23.834800Z
-43.5685, 170.198, 1.39596, 0.0, 2015-02-23T10:11:07.771620Z
-43.3783, 170.529, 10.0016, 0.0, 2015-02-23T12:34:13.333600Z
-43.3554, 170.432, 13.617700000000001, 0.0, 2015-02-23T18:42:51.992600Z
-43.5025, 170.112, 4.00111, 0.0, 2015-02-23T23:50:50.545200Z
-43.537, 170.149, 5.00176, 0.0, 2015-02-24T03:16:32.436800Z
-43.4407, 170.44, 13.0018, 0.0, 2015-02-24T22:22:38.385000Z
-43.507, 170.269, 2.00153, 0.0, 2015-02-25T08:40:45.473500Z
-43.147, 170.702, 8.62135, 0.0, 2015-02-25T19:46:44.385800Z
-43.4849, 170.293, 3.00046, 0.0, 2015-02-26T04:49:00.405226Z
-43.4887, 170.286, 3.00046, 0.0, 2015-02-26T04:51:01.545430Z
-43.5087, 170.072, 2.9970100000000004, 0.0, 2015-02-26T09:47:30.284800Z
-43.3116, 170.704, 16.1297, 0.0, 2015-02-26T17:10:06.474430Z
-43.6819, 170.109, 7.89329, 0.0, 2015-02-27T03:16:32.793900Z
-43.64, 169.935, 2.99873, 0.0, 2015-02-27T08:52:17.974700Z
-43.4788, 170.157, 10.0085, 0.0, 2015-02-27T14:36:41.757100Z
-43.4902, 170.304, 1.9998, 0.0, 2015-02-27T15:01:51.359000Z
-43.5598, 170.175, 4.99141, 0.0, 2015-02-27T15:35:50.911200Z
-43.1439, 170.81, 17.924, 0.0, 2015-02-28T23:53:40.218700Z
-43.3077, 170.732, 18.614099999999997, 0.0, 2015-03-02T00:22:41.468500Z
-43.6034, 170.212, 6.99961, 0.0, 2015-03-02T13:42:37.999300Z
-43.5709, 170.18, 9.99811, 0.0, 2015-03-02T17:00:36.605800Z
-43.4745, 170.178, 3.9976599999999998, 0.0, 2015-03-02T18:19:52.574000Z
-43.1947, 171.115, 17.993, 0.0, 2015-03-04T13:50:50.344600Z
-43.7318, 169.991, 6.00241, 0.0, 2015-03-09T03:13:29.601600Z
-43.7204, 170.544, 12.406600000000001, 0.0, 2015-03-10T08:10:29.738700Z
-43.1895, 171.058, 22.9065, 0.0, 2015-03-10T15:55:15.678300Z
-43.6733, 169.973, 0.723112, 0.0, 2015-03-10T20:19:20.627500Z
-43.903, 169.453, 11.996, 0.0, 2015-03-10T21:12:23.036900Z
-43.5339, 170.588, 14.0007, 0.0, 2015-03-12T14:04:49.115600Z
-43.9463, 169.646, 6.99961, 0.0, 2015-03-12T15:44:06.680680Z
-43.5233, 170.093, 4.00111, 0.0, 2015-03-13T05:36:00.211886Z
-43.64, 169.969, 2.9970100000000004, 0.0, 2015-03-13T12:40:50.780100Z
-43.4249, 170.709, 9.99811, 0.0, 2015-03-13T13:16:55.053900Z
-43.7626, 169.567, 31.0014, 0.0, 2015-03-13T17:23:47.474100Z
-43.4268, 170.734, 11.0022, 0.0, 2015-03-13T18:00:11.482800Z
-43.6715, 169.955, -0.125716, 0.0, 2015-03-14T00:51:11.826300Z
-43.61, 170.149, 9.99811, 0.0, 2015-03-14T08:57:31.941000Z
-43.2949, 170.79, 6.005859999999999, 0.0, 2015-03-14T10:47:41.768800Z
-43.5255, 170.043, 11.9994, 0.0, 2015-03-14T23:15:23.232900Z
-43.2167, 171.049, 6.212890000000001, 0.0, 2015-03-15T04:15:08.723600Z
-43.7088, 170.651, 14.880600000000001, 0.0, 2015-03-17T06:57:40.895600Z
-43.6707, 169.968, 1.9515, 0.0, 2015-03-17T10:48:34.626400Z
-43.6688, 169.957, 1.9998, 0.0, 2015-03-17T10:48:34.644800Z
-43.6577, 169.935, -0.037727899999999995, 0.0, 2015-03-17T16:36:31.674300Z
-43.4926, 170.553, 15.9951, 0.0, 2015-03-18T04:49:15.929400Z
-43.4669, 170.481, 14.0007, 0.0, 2015-03-18T07:40:33.988200Z
-43.6318, 169.951, 2.99959, 0.0, 2015-03-18T11:49:42.399500Z
-43.3908, 170.341, 12.0029, 0.0, 2015-03-19T07:43:25.927400Z
-44.0326, 170.07, 20.0012, 0.0, 2015-03-20T03:15:42.284600Z
-44.0284, 170.1, 20.0012, 0.0, 2015-03-20T03:18:15.560500Z
-44.1089, 170.132, 19.004, 0.0, 2015-03-20T16:23:31.822100Z
-43.457, 170.661, 9.99811, 0.0, 2015-03-20T16:40:55.845100Z
-43.6351, 170.003, 10.9988, 0.0, 2015-03-20T17:22:45.544400Z
-43.2904, 170.829, 15.0048, 0.0, 2015-03-20T18:41:02.303500Z
-43.5708, 170.526, 13.9283, 0.0, 2015-03-21T19:35:22.325900Z
-43.9648, 170.651, 22.709799999999998, 0.0, 2015-03-21T21:22:52.312300Z
-43.226, 170.972, 17.993, 0.0, 2015-03-22T04:07:51.634900Z
-43.2247, 170.962, 18.993599999999997, 0.0, 2015-03-22T04:07:51.711000Z
-43.4631, 170.054, 8.573049999999999, 0.0, 2015-03-22T09:50:05.861040Z
-43.2916, 170.827, 18.993599999999997, 0.0, 2015-03-22T17:20:52.845700Z
-43.2936, 170.815, 20.9949, 0.0, 2015-03-22T17:34:15.583400Z
-43.1714, 170.76, 14.0007, 0.0, 2015-03-23T02:56:11.555100Z
-43.7013, 170.429, -2.9982699999999998, 0.0, 2015-03-23T07:14:32.931900Z
-43.4335, 170.685, 23.8796, 0.0, 2015-03-23T11:45:52.963200Z
-43.5032, 170.138, 3.00046, 0.0, 2015-03-23T12:19:01.082440Z
-44.074, 169.66, 20.9984, 0.0, 2015-03-23T21:20:04.097480Z
-43.5549, 170.519, 12.1374, 0.0, 2015-03-24T08:52:23.711200Z
-43.5333, 170.318, 3.00046, 0.0, 2015-03-24T18:37:30.115000Z
-43.2827, 170.838, 14.0007, 0.0, 2015-03-25T15:55:15.239300Z
-43.2934, 170.811, 18.020599999999998, 0.0, 2015-03-25T16:01:48.929600Z
-43.5323, 170.338, 3.00046, 0.0, 2015-03-26T12:22:17.864600Z
-43.509, 170.332, 4.00111, 0.0, 2015-03-26T19:29:50.859100Z
-43.488, 170.316, 3.00046, 0.0, 2015-03-27T01:24:49.383900Z
-43.5067, 170.313, 3.00046, 0.0, 2015-03-27T12:33:07.569620Z
-43.5018, 170.315, 3.00046, 0.0, 2015-03-27T12:33:29.913100Z
-43.174, 170.919, 14.991, 0.0, 2015-03-27T23:14:24.463900Z
-43.2053, 170.879, 13.9973, 0.0, 2015-03-28T03:14:45.906600Z
-43.5352, 170.143, 3.9976599999999998, 0.0, 2015-03-29T09:48:13.547800Z
-43.5585, 170.65, 10.005, 0.0, 2015-03-29T10:12:03.535440Z
-43.5413, 170.639, 11.9994, 0.0, 2015-03-29T11:16:41.966400Z
-43.5171, 170.326, 6.9582, 0.0, 2015-03-30T09:22:44.128200Z
-43.5606, 170.055, 5.00176, 0.0, 2015-03-30T23:37:30.809700Z
-44.0175, 169.649, 20.9984, 0.0, 2015-03-31T05:48:02.364450Z
-43.203, 170.848, 13.0035, 0.0, 2015-03-31T17:09:02.407970Z
-43.2349, 170.859, 3.0108099999999998, 0.0, 2015-03-31T17:13:16.112500Z
-44.0319, 169.716, 20.9949, 0.0, 2015-04-01T02:34:17.443700Z
-43.5249, 170.227, 6.20944, 0.0, 2015-04-02T05:34:49.508600Z
-43.5325, 170.215, 5.99206, 0.0, 2015-04-02T05:34:57.413200Z
-43.436, 170.721, 17.9999, 0.0, 2015-04-02T06:02:27.996100Z
-43.5287, 170.096, 4.99831, 0.0, 2015-04-02T18:56:52.479500Z
-43.6689, 169.959, 1.00088, 0.0, 2015-04-03T01:57:17.042600Z
-43.6381, 169.925, 13.0001, 0.0, 2015-04-03T05:28:20.464800Z
-43.4433, 170.02, 6.99961, 0.0, 2015-04-04T05:25:22.833100Z
-43.6459, 170.461, 5.99206, 0.0, 2015-04-04T12:14:01.489290Z
-43.5277, 170.435, 3.00046, 0.0, 2015-04-04T14:13:30.412200Z
-43.3233, 170.755, 17.0061, 0.0, 2015-04-05T01:58:32.032800Z
-43.3123, 170.713, 15.9986, 0.0, 2015-04-05T01:58:32.364800Z
-43.4744, 170.285, 3.00046, 0.0, 2015-04-05T15:17:07.291450Z
-43.6605, 169.971, 1.0060499999999999, 0.0, 2015-04-05T22:23:05.274390Z
-43.4826, 170.273, 3.00046, 0.0, 2015-04-06T00:10:54.396900Z
-43.5901, 170.103, 9.99466, 0.0, 2015-04-07T04:32:44.423100Z
-43.4644, 170.115, 2.9970100000000004, 0.0, 2015-04-07T12:57:48.655800Z
-43.5082, 170.136, 3.00046, 0.0, 2015-04-08T05:10:34.462500Z
-43.8514, 169.722, 20.0012, 0.0, 2015-04-08T09:36:36.117200Z
-43.5739, 170.045, 5.19499, 0.0, 2015-04-08T15:05:00.485975Z
-43.5966, 170.541, 12.7723, 0.0, 2015-04-08T18:03:39.634300Z
-43.5088, 170.148, 3.00046, 0.0, 2015-04-09T01:07:08.452610Z
-43.872, 169.884, 8.33841, 0.0, 2015-04-09T03:50:54.110000Z
-43.5004, 170.144, 3.00046, 0.0, 2015-04-09T06:28:10.296900Z
-43.6081, 170.43, 4.00456, 0.0, 2015-04-10T11:04:16.388200Z
-44.0893, 169.468, 4.99831, 0.0, 2015-04-10T12:48:56.866600Z
-43.4706, 170.062, 12.0063, 0.0, 2015-04-13T04:27:31.626000Z
-43.4746, 170.334, 11.8614, 0.0, 2015-04-13T12:02:26.238700Z
-43.671, 169.91, 36.3842, 0.0, 2015-04-13T12:51:16.373100Z
-43.5542, 170.569, 14.0007, 0.0, 2015-04-13T21:07:47.699700Z
-43.587, 170.06, 34.2449, 0.0, 2015-04-14T01:02:31.853200Z
-43.4678, 170.328, 10.7244, 0.0, 2015-04-14T07:37:39.008400Z
-43.5605, 170.981, 6.99961, 0.0, 2015-04-16T01:07:42.013100Z
-43.6318, 169.991, 11.9994, 0.0, 2015-04-16T10:05:05.834050Z
-43.2221, 170.879, 17.9102, 0.0, 2015-04-16T11:09:17.999900Z
-44.0443, 169.799, 20.0012, 0.0, 2015-04-17T03:01:07.310110Z
-43.5248, 170.114, 4.00111, 0.0, 2015-04-17T05:35:12.898800Z
-43.6391, 169.944, 2.99873, 0.0, 2015-04-17T08:12:46.228300Z
-43.5332, 170.195, 4.91204, 0.0, 2015-04-17T14:19:31.117300Z
-43.626, 169.995, 5.70566, 0.0, 2015-04-18T12:56:27.010500Z
-43.6515, 169.956, 2.99873, 0.0, 2015-04-18T15:43:17.048700Z
-43.6238, 170.007, 10.0016, 0.0, 2015-04-18T15:58:32.923500Z
-43.5372, 170.299, 7.016859999999999, 0.0, 2015-04-18T18:44:21.048500Z
-43.563, 170.275, 7.17904, 0.0, 2015-04-18T18:44:23.783800Z
-43.4665, 170.311, 3.99421, 0.0, 2015-04-18T23:30:23.008800Z
-43.4745, 170.31, 4.00111, 0.0, 2015-04-19T02:19:24.963700Z
-43.5153, 170.319, 3.00046, 0.0, 2015-04-19T04:20:41.847300Z
-43.6791, 169.988, 2.02741, 0.0, 2015-04-19T08:00:15.777400Z
-43.6241, 169.968, 3.00046, 0.0, 2015-04-20T08:43:56.133600Z
-43.642, 170.435, 7.08587, 0.0, 2015-04-20T11:12:14.824300Z
-43.5452, 170.067, 5.99551, 0.0, 2015-04-20T11:15:43.862800Z
-43.207, 171.09, 5.6642600000000005, 0.0, 2015-04-21T01:53:18.864200Z
-43.3053, 170.882, 17.9999, 0.0, 2015-04-21T05:34:44.470000Z
-43.3056, 170.884, 19.0074, 0.0, 2015-04-21T08:30:39.794300Z
-43.431, 170.718, 9.00091, 0.0, 2015-04-21T08:52:11.910000Z
-43.6809, 170.048, 3.00046, 0.0, 2015-04-21T14:48:18.857400Z
-43.5072, 170.144, 3.00046, 0.0, 2015-04-21T21:25:12.903100Z
-43.4662, 170.246, 10.9988, 0.0, 2015-04-22T19:27:16.331400Z
-43.647, 169.935, 1.9998, 0.0, 2015-04-23T08:31:31.525800Z
-43.5099, 170.302, 3.00046, 0.0, 2015-04-26T10:01:04.732380Z
-43.5347, 170.283, 6.00241, 0.0, 2015-04-28T15:09:02.584040Z
-43.4629, 170.314, 3.00046, 0.0, 2015-04-28T16:18:51.432600Z
-43.546, 170.58, 9.252799999999999, 0.0, 2015-04-28T18:39:04.232530Z
-43.5162, 170.255, 1.9808299999999999, 0.0, 2015-04-28T23:10:49.339700Z
-43.8105, 169.987, 29.007, 0.0, 2015-04-29T13:06:00.913103Z
-43.4989, 170.288, 1.9998, 0.0, 2015-05-01T15:56:40.651800Z
-43.5112, 170.14, 3.00046, 0.0, 2015-05-03T03:41:17.597200Z
-43.5101, 170.462, 13.1829, 0.0, 2015-05-03T19:33:14.092200Z
-43.5607, 170.053, 4.04596, 0.0, 2015-05-04T08:32:45.300400Z
-43.8286, 169.694, 20.9984, 0.0, 2015-05-04T10:22:59.591200Z
-43.5106, 170.327, 7.23424, 0.0, 2015-05-04T14:52:23.605900Z
-43.4865, 170.29, 1.9998, 0.0, 2015-05-04T15:07:36.322000Z
-43.5163, 170.297, 1.9998, 0.0, 2015-05-04T15:11:43.086900Z
-43.4962, 170.293, 1.9998, 0.0, 2015-05-04T16:03:46.811600Z
-43.4955, 170.294, 2.00153, 0.0, 2015-05-04T16:41:10.073200Z
-43.5147, 170.301, 11.5543, 0.0, 2015-05-04T16:41:17.918100Z
-44.3389, 168.956, 9.15273, 0.0, 2015-05-04T17:19:57.897100Z
-43.6106, 170.432, 12.1685, 0.0, 2015-05-05T04:44:04.047100Z
-43.4233, 170.093, 13.6419, 0.0, 2015-05-06T15:31:54.535900Z
-43.5439, 170.113, 5.42272, 0.0, 2015-05-07T06:38:18.563700Z
-43.2996, 170.706, 16.002, 0.0, 2015-05-08T21:55:59.867200Z
-43.506, 170.281, 3.00046, 0.0, 2015-05-09T10:28:04.431950Z
-43.6459, 169.95, 2.9970100000000004, 0.0, 2015-05-10T08:41:51.544600Z
-43.5414, 170.129, 11.1816, 0.0, 2015-05-10T11:03:36.512000Z
-43.4741, 170.313, 11.447299999999998, 0.0, 2015-05-10T17:04:14.413400Z
-43.279, 170.421, -1.5783900000000002, 0.0, 2015-05-11T22:18:36.300000Z
-43.5158, 170.277, 6.5475900000000005, 0.0, 2015-05-13T00:10:10.795600Z
-43.5786, 170.263, 8.15553, 0.0, 2015-05-13T13:44:24.438000Z
-43.6256, 169.96, 1.9998, 0.0, 2015-05-14T03:40:44.437000Z
-43.2893, 170.725, 14.6494, 0.0, 2015-05-14T05:56:19.976000Z
-43.5544, 170.151, 5.00176, 0.0, 2015-05-14T21:22:47.415100Z
-43.5339, 170.153, 5.00176, 0.0, 2015-05-15T21:30:20.745300Z
-43.3065, 170.756, 19.0626, 0.0, 2015-05-16T03:09:56.312100Z
-43.5941, 170.5, 13.9973, 0.0, 2015-05-16T03:13:18.819200Z
-44.095, 170.048, 20.0012, 0.0, 2015-05-16T04:14:45.272900Z
-44.3719, 168.963, 13.1346, 0.0, 2015-05-16T04:25:17.633600Z
-43.6074, 170.055, 10.0085, 0.0, 2015-05-16T13:26:33.781200Z
-44.1828, 169.001, 5.99206, 0.0, 2015-05-16T13:39:38.912100Z
-43.5121, 170.289, 1.9998, 0.0, 2015-05-16T19:22:26.407400Z
-43.5412, 170.134, 5.00176, 0.0, 2015-05-17T15:21:42.437500Z
-43.5099, 170.108, 5.622850000000001, 0.0, 2015-05-17T16:19:05.898030Z
-43.3141, 170.679, 15.115200000000002, 0.0, 2015-05-17T19:41:50.020400Z
-43.4907, 170.154, 10.7503, 0.0, 2015-05-17T21:26:38.882600Z
-43.4493, 170.025, 7.0065100000000005, 0.0, 2015-05-17T22:30:37.316600Z
-43.5382, 170.14, 4.99831, 0.0, 2015-05-17T22:32:12.551700Z
-43.5334, 170.153, 5.00176, 0.0, 2015-05-18T02:12:33.025300Z
-43.9765, 169.641, 20.9984, 0.0, 2015-05-18T04:03:15.475500Z
-43.5358, 170.579, 14.0007, 0.0, 2015-05-18T05:53:10.930500Z
-43.4622, 170.348, 3.9976599999999998, 0.0, 2015-05-18T23:33:10.100700Z
-43.185, 171.081, 19.345599999999997, 0.0, 2015-05-19T05:03:25.496400Z
-43.678, 169.971, 4.99831, 0.0, 2015-05-19T09:18:06.650420Z
-43.5002, 170.152, 3.00046, 0.0, 2015-05-19T10:21:12.704300Z
-43.4781, 170.067, 12.7482, 0.0, 2015-05-19T12:43:35.577700Z
-43.6294, 170.004, 5.73327, 0.0, 2015-05-19T16:03:18.253200Z
-43.4783, 170.071, 12.203, 0.0, 2015-05-19T17:29:26.843900Z
-43.5714, 171.109, 13.0035, 0.0, 2015-05-20T02:37:13.190500Z
-43.6067, 170.027, 6.00068, 0.0, 2015-05-20T07:58:18.142400Z
-43.4869, 170.31, 2.00153, 0.0, 2015-05-20T08:08:15.385000Z
